Time,Velocity,
8.14,255.665
8.15,-255.665
8.16,255.665
8.17,-255.665
8.18,255.665
8.19,-255.665
8.2,255.665
8.21,-255.665
8.22,255.665
8.23,-255.665
8.24,255.665
8.25,-255.665
8.26,255.665
8.27,-255.665
8.28,255.665
8.29,-255.665
8.3,255.665
8.31,-255.665
8.32,255.665
8.33,-255.665
8.34,255.665
8.35,-255.665
8.36,255.665
8.37,-255.665
8.38,255.665
8.39,-255.665
8.4,255.665
8.41,-255.665
8.42,255.665
8.43,-255.665
8.44,255.665
8.45,-255.665
8.46,255.665
8.47,-255.665
8.48,255.665
8.49,-255.665
8.5,255.665
8.51,-255.665
8.52,255.665
8.53,-255.665
8.54,255.665
8.55,-255.665
8.56,255.665
8.57,-255.665
8.58,255.665
8.59,-255.665
8.6,255.665
8.61,-255.665
8.62,255.665
8.63,-255.665
8.64,255.665
8.65,-255.665
8.66,255.665
8.67,-255.665
8.68,255.665
8.69,-255.665
8.7,255.665
8.71,-255.665
8.72,255.665
8.73,-255.665
8.74,255.665
8.75,-255.665
8.76,255.665
8.77,-255.665
8.78,255.665
8.79,-255.665
8.8,255.665
8.81,-255.665
8.82,255.665
8.83,-255.665
8.84,255.665
8.85,-255.665
8.86,255.665
8.87,-255.665
8.88,255.665
8.89,-255.665
8.9,255.665
8.91,-255.665
8.92,255.665
8.93,-255.665
8.94,255.665
8.95,-255.665
8.96,255.665
8.97,-255.665
8.98,255.665
8.99,-255.665
9,255.665
9.01,-255.665
9.02,255.665
9.03,-255.665
9.04,255.665
9.05,-255.665
9.06,255.665
9.07,-255.665
9.08,255.665
9.09,-255.665
9.1,255.665
9.11,-255.665
9.12,255.665
9.13,-255.665
9.14,255.665
9.15,-255.665
9.16,255.665
9.17,-255.665
9.18,255.665
9.19,-255.665
9.2,255.665
9.21,-255.665
9.22,255.665
9.23,-255.665
9.24,255.665
9.25,-255.665
9.26,255.665
9.27,-255.665
9.28,255.665
9.29,-255.665
9.3,255.665
9.31,-255.665
9.32,255.665
9.33,-255.665
9.34,255.665
9.35,-255.665
9.36,255.665
9.37,-255.665
9.38,255.665
9.39,-255.665
9.4,255.665
9.41,-255.665
9.42,255.665
9.43,-255.665
9.44,255.665
9.45,-255.665
9.46,255.665
9.47,-255.665
9.48,255.665
9.49,-255.665
9.5,255.665
9.51,-255.665
9.52,255.665
9.53,-255.665
9.54,255.665
9.55,-255.665
9.56,255.665
9.57,-255.665
9.58,255.665
9.59,-255.665
9.6,255.665
9.61,-255.665
9.62,255.665
9.63,-255.665
9.64,255.665
9.65,-255.665
9.66,255.665
9.67,-255.665
9.68,255.665
9.69,-255.665
9.7,255.665
9.71,-255.665
9.72,255.665
9.73,-255.665
9.74,255.665
9.75,-255.665
9.76,255.665
9.77,-255.665
9.78,255.665
9.79,-255.665
9.8,255.665
9.81,-255.665
9.82,255.665
9.83,-255.665
9.84,255.665
9.85,-255.665
9.86,255.665
9.87,-255.665
9.88,255.665
9.89,-255.665
9.9,255.665
9.91,-255.665
9.92,255.665
9.93,-255.665
9.94,255.665
9.95,-255.665
9.96,255.665
9.97,-255.665
9.98,255.665
9.99,-255.665
10,255.665
10.01,-255.665
